month,symbol,spike_time,entry_time,exit_time,spike_ts,entry_ts,exit_ts,vol_mult,candle_high,candle_low,entry_px,sl_px,tp_px,exit_px,sl_pct,tp_pct,r_gross,r_net,friction_r,is_win,outcome,duration_hrs,wait_fill_hrs
April 2026,CVCUSDT,2026-04-02 00:15 UTC,2026-04-02 00:38 UTC,2026-04-02 00:52 UTC,1775088900000,1775090280000,1775091120000,11.965914896225708,0.03046,0.02997,0.029823,0.029676,0.03041099999999999,0.029676,0.49290815813297734,1.9716326325319093,-1.0,-1.36517959183674,0.3651795918367401,False,STOP LOSS,0.23333333333333334,0.13333333333333333
April 2026,CVCUSDT,2026-04-02 00:00 UTC,2026-04-02 01:03 UTC,2026-04-02 01:39 UTC,1775088000000,1775091780000,1775093940000,42.77502564240581,0.0301,0.02944,0.029242,0.029044000000000004,0.030033999999999988,0.029044000000000004,0.6771082689282429,2.7084330757129718,-1.0,-1.2658363636363679,0.2658363636363679,False,STOP LOSS,0.6,0.8
April 2026,ANKRUSDT,2026-04-02 00:45 UTC,2026-04-02 01:05 UTC,2026-04-02 01:23 UTC,1775090700000,1775091900000,1775092980000,12.139254658915506,0.005147,0.005036,0.0050027,0.0049694,0.0051359,0.0049694,0.6656405541007856,2.6625622164031424,-1.0,-1.2704162162162163,0.2704162162162162,False,STOP LOSS,0.3,0.08333333333333333
April 2026,C98USDT,2026-04-02 00:45 UTC,2026-04-02 01:05 UTC,2026-04-02 01:08 UTC,1775090700000,1775091900000,1775092080000,10.874451232632795,0.0253,0.0251,0.02504,0.024980000000000002,0.02527999999999999,0.02527999999999999,0.23961661341852059,0.9584664536740823,4.0,3.2487999999999695,0.7512000000000306,True,TAKE PROFIT (1:4),0.05,0.08333333333333333
April 2026,1000XECUSDT,2026-04-02 00:00 UTC,2026-04-02 01:22 UTC,2026-04-02 01:32 UTC,1775088000000,1775092920000,1775093520000,11.328627688682415,0.00691,0.00678,0.006741,0.006701999999999999,0.006897000000000003,0.006701999999999999,0.5785491766800304,2.3141967067201215,-1.0,-1.3111230769230702,0.3111230769230702,False,STOP LOSS,0.16666666666666666,1.1166666666666667
April 2026,CFXUSDT,2026-04-01 15:15 UTC,2026-04-02 01:26 UTC,2026-04-02 02:17 UTC,1775056500000,1775093160000,1775096220000,14.995995677306814,0.05476,0.05353,0.053161,0.052792,0.054637000000000005,0.052792,0.6941178683621475,2.77647147344859,-1.0,-1.2593219512195113,0.2593219512195113,False,STOP LOSS,0.85,9.933333333333334
April 2026,IOSTUSDT,2026-04-01 16:00 UTC,2026-04-02 01:30 UTC,2026-04-02 02:09 UTC,1775059200000,1775093400000,1775095740000,18.817033524568583,0.001122,0.001096,0.0010881999999999999,0.0010804,0.0011193999999999993,0.0010804,0.7167800036757825,2.86712001470313,-1.0,-1.2511230769230812,0.2511230769230812,False,STOP LOSS,0.65,9.25
April 2026,FLOCKUSDT,2026-04-02 00:00 UTC,2026-04-02 01:38 UTC,2026-04-02 02:13 UTC,1775088000000,1775093880000,1775095980000,52.846146812559056,0.05282,0.0511,0.050584,0.050068,0.05264799999999998,0.050068,1.0200854024988053,4.080341609995221,-1.0,-1.1764558139534897,0.17645581395348986,False,STOP LOSS,0.5833333333333334,1.3833333333333333
April 2026,HEMIUSDT,2026-04-01 23:45 UTC,2026-04-02 01:38 UTC,2026-04-02 05:43 UTC,1775087100000,1775093880000,1775108580000,15.757246237681652,0.006637,0.006384,0.0063081,0.0062322,0.006611699999999997,0.006611699999999997,1.203214914157978,4.812859656631912,4.0,3.8504007905138327,0.14959920948616717,True,TAKE PROFIT (1:4),4.083333333333333,1.6333333333333333
April 2026,FORMUSDT,2026-04-01 14:30 UTC,2026-04-02 01:52 UTC,2026-04-02 01:52 UTC,1775053800000,1775094720000,1775094720000,10.351161773465957,0.2232,0.2127,0.20955,0.2064,0.22214999999999993,0.22214999999999993,1.5032211882605517,6.012884753042207,4.0,3.8802571428571424,0.11974285714285766,True,TAKE PROFIT (1:4),0.0,11.116666666666667
April 2026,AIOUSDT,2026-04-02 00:15 UTC,2026-04-02 01:53 UTC,2026-04-02 09:40 UTC,1775088900000,1775094780000,1775122800000,15.662631905648665,0.08319,0.08098,0.080317,0.07965399999999999,0.08296900000000004,0.08296900000000004,0.8254790393067604,3.3019161572270415,4.0,3.781944796380094,0.21805520361990596,True,TAKE PROFIT (1:4),7.783333333333333,1.3833333333333333
April 2026,LITUSDT,2026-04-01 05:30 UTC,2026-04-02 02:02 UTC,2026-04-02 02:24 UTC,1775021400000,1775095320000,1775096640000,10.67684175188446,0.905,0.866,0.8543,0.8426,0.9010999999999997,0.8426,1.3695423153458894,5.478169261383558,-1.0,-1.13143076923077,0.13143076923076996,False,STOP LOSS,0.36666666666666664,20.283333333333335
April 2026,ARKMUSDT,2026-04-01 10:30 UTC,2026-04-02 02:09 UTC,2026-04-02 02:20 UTC,1775039400000,1775095740000,1775096400000,12.72766134529845,0.1007,0.0983,0.09758,0.09686,0.10046,0.09686,0.7378561180569773,2.951424472227909,-1.0,-1.2439500000000006,0.24395000000000056,False,STOP LOSS,0.18333333333333332,15.4
April 2026,MAVIAUSDT,2026-04-01 14:30 UTC,2026-04-02 02:14 UTC,2026-04-02 02:16 UTC,1775053800000,1775096040000,1775096160000,21.069425707387566,0.02901,0.02848,0.028321,0.028161999999999996,0.02895700000000001,0.028161999999999996,0.5614208537834218,2.245683415133687,-1.0,-1.3206150943396169,0.3206150943396168,False,STOP LOSS,0.03333333333333333,11.483333333333333
April 2026,FUSDT,2026-04-02 00:00 UTC,2026-04-02 02:20 UTC,2026-04-02 02:22 UTC,1775088000000,1775096400000,1775096520000,174.7674265223083,0.00532,0.005148,0.0050964,0.0050447999999999995,0.0053028000000000025,0.0050447999999999995,1.01247939722158,4.04991758888632,-1.0,-1.1777813953488352,0.17778139534883514,False,STOP LOSS,0.03333333333333333,2.0833333333333335
April 2026,BSVUSDT,2026-04-02 00:00 UTC,2026-04-02 02:32 UTC,2026-04-02 18:13 UTC,1775088000000,1775097120000,1775153580000,149.18052588937175,14.61,14.01,13.83,13.65,14.549999999999999,14.549999999999999,1.3015184381778722,5.206073752711489,4.0,3.8617,0.13830000000000023,True,TAKE PROFIT (1:4),15.683333333333334,2.283333333333333
April 2026,MEGAUSDT,2026-04-01 20:45 UTC,2026-04-02 02:39 UTC,2026-04-02 03:51 UTC,1775076300000,1775097540000,1775101860000,11.63934844879909,0.12509,0.12353,0.123062,0.122594,0.12493400000000005,0.122594,0.3802961109034552,1.5211844436138209,-1.0,-1.4733153846153744,0.4733153846153744,False,STOP LOSS,1.2,5.65
April 2026,LQTYUSDT,2026-04-01 06:15 UTC,2026-04-02 02:45 UTC,2026-04-04 02:44 UTC,1775024100000,1775097900000,1775270640000,229.0022898382646,0.313,0.2818,0.27244,0.26308,0.30988000000000016,0.27,3.435618851857302,13.742475407429207,-0.2606837606837595,-0.313076068376067,0.0523923076923075,False,TIMEOUT,47.983333333333334,20.25
